symbol,timestamp,session_date,hour,direction,setup_type,score,score_bucket,production_alert,trigger,entry_reference,regime,volatility_regime,trend_regime,gap_regime,higher_timeframe_alignment,extension_state,trend_score,momentum_score,volume_score,volatility_score,price_action_score,relative_volume,rsi,realized_return,exit_reason,target_1_hit,target_2_hit,target_3_hit,stop_first,invalidated_quickly,mfe,mae,hold_minutes,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,mfe_session,mae_session,barrier_plus_015_minus_015,barrier_plus_015_minus_015_bars,barrier_plus_025_minus_025,barrier_plus_025_minus_025_bars,barrier_plus_035_minus_025,barrier_plus_035_minus_025_bars,barrier_plus_050_minus_025,barrier_plus_050_minus_025_bars,barrier_1r_before_stop,barrier_1r_before_stop_bars,barrier_1_5r_before_stop,barrier_1_5r_before_stop_bars,barrier_2r_before_stop,barrier_2r_before_stop_bars,planned_stop,planned_target_1,planned_target_2
QQQ,2026-07-06T12:35:00-04:00,2026-07-06,11:00-13:00,Bearish,directional score candidate,33.0,below 50,False,722.4400024414062,724.3200073242188,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,20,0,7,4,0.7804764692560219,37.87164612037709,1.499999999999998,TARGET_3,True,True,True,False,False,1.6698464236771102,-0.1201119820507836,205,0.07869551005838837,-0.05867403753469946,0.1449618652462207,-0.05867403753469946,0.34653326433677734,-0.05867403753469946,1.6698464236771102,-0.1201119820507836,FAVORABLE,9,FAVORABLE,11,FAVORABLE,13,FAVORABLE,41,FAVORABLE,11,FAVORABLE,13,FAVORABLE,41,726.1308073425292,720.6984072875977,717.0768072509766
QQQ,2026-07-06T12:40:00-04:00,2026-07-06,11:00-13:00,Bearish,directional score candidate,26.0,below 50,False,722.4400024414062,724.259521484375,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,20,0,0,4,0.47472437236599,40.0472873666049,1.4999999999999962,TARGET_3,True,True,True,False,False,1.6616344751357377,-0.1284734172530066,200,0.1159168156323454,-0.06703034180586516,0.1366225674323216,-0.06703034180586516,0.44590262077343945,-0.06703034180586516,1.6616344751357377,-0.1284734172530066,FAVORABLE,8,FAVORABLE,10,FAVORABLE,12,FAVORABLE,40,FAVORABLE,10,FAVORABLE,12,FAVORABLE,40,726.0701702880859,720.6382238769531,717.0169262695313
QQQ,2026-07-06T12:45:00-04:00,2026-07-06,11:00-13:00,Bullish,directional score candidate,37.0,below 50,False,726.0800170898438,724.6400146484375,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,14,5,3,4,0.6102545106082199,44.28410238137656,-0.2499999999999912,STOP,False,False,False,True,False,0.01448725803541663,-0.28427874764729455,40,0.01448725803541663,-0.18905871736218702,0.01448725803541663,-0.18905871736218702,0.01448725803541663,-0.49817637428066974,0.07589807102159259,-1.7132698735279217,ADVERSE,2,ADVERSE,8,ADVERSE,8,ADVERSE,8,ADVERSE,8,ADVERSE,8,ADVERSE,8,722.8284146118165,728.2632147216796,731.8864147949216
QQQ,2026-07-06T12:50:00-04:00,2026-07-06,11:00-13:00,Bearish,directional score candidate,34.0,below 50,False,722.4400024414062,723.7999877929688,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,20,5,3,4,0.8878240602219646,31.663935409089092,1.5000000000000075,TARGET_3,True,True,True,False,False,1.5992003871575216,-0.1920440276154151,190,0.07322026397579035,-0.11605787090853421,0.1105260854463531,-0.12434711650201594,0.38269667626549503,-0.12434711650201594,1.5992003871575216,-0.1920440276154151,FAVORABLE,7,FAVORABLE,8,FAVORABLE,10,FAVORABLE,38,FAVORABLE,8,FAVORABLE,10,FAVORABLE,38,725.6094877624512,720.1809878540039,716.561987915039
QQQ,2026-07-06T13:00:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,24.0,below 50,False,722.97998046875,723.739990234375,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,0,4,4,0.6791291585312709,34.18998694442868,1.4999999999999831,TARGET_3,True,True,True,False,False,1.5910430270280482,-0.20034988070255452,180,0.011056054788106619,-0.13264735756073914,0.2514725383116333,-0.13264735756073914,0.3744384687962883,-0.13264735756073914,1.5910430270280482,-0.20034988070255452,FAVORABLE,5,FAVORABLE,6,FAVORABLE,8,FAVORABLE,36,FAVORABLE,6,FAVORABLE,36,FAVORABLE,36,725.5493402099609,720.1212902832032,716.5025903320313
QQQ,2026-07-06T13:05:00-04:00,2026-07-06,13:00-14:00,Bullish,directional score candidate,53.0,50-59,False,726.0800170898438,724.5499877929688,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,17,7,4,1.4345731547597613,39.40284855612178,-0.2499999999999912,STOP,False,False,False,True,False,0.020705874900292957,-0.27188886016348884,20,0.020705874900292957,-0.21392420386205846,0.020705874900292957,-0.3781644166086051,0.020705874900292957,-0.48581306402554725,0.0883327112304605,-1.7010575411883067,ADVERSE,3,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,722.7386128234864,728.1727377319335,731.7954876708982
QQQ,2026-07-06T13:10:00-04:00,2026-07-06,13:00-14:00,Bullish,directional score candidate,30.0,below 50,False,726.0800170898438,724.27001953125,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,0,7,4,0.8451611886819991,40.08960502000825,-0.24999999999999684,STOP,False,False,False,True,False,0.04418342822278628,-0.32446968088154493,20,0.04418342822278628,-0.23333872669477956,0.04418342822278628,-0.4473456234557289,0.04418342822278628,-0.4473456234557289,0.1270220891859732,-1.6630598561995007,ADVERSE,2,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,722.4593444824219,727.8913696289062,731.5127197265624
QQQ,2026-07-06T13:15:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,27.0,below 50,False,723.27001953125,723.8699951171875,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,0,7,4,0.7030370588601008,30.467697613017947,1.4999999999999925,TARGET_3,True,True,True,False,False,1.6087169809220763,-0.18235419800831137,165,0.26938707505282933,-0.0035919400911610787,0.39233092122470653,-0.0035919400911610787,0.39233092122470653,-0.0035919400911610787,1.6087169809220763,-0.18235419800831137,FAVORABLE,2,FAVORABLE,3,FAVORABLE,5,FAVORABLE,33,FAVORABLE,3,FAVORABLE,5,FAVORABLE,33,725.6796701049805,720.2506451416016,716.6312951660157
QQQ,2026-07-06T13:20:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,44.0,below 50,False,723.27001953125,723.3599853515625,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,13,14,7,8,1.258130196521574,28.052985389328512,-0.24999999999999373,STOP,False,False,False,True,False,0.3221018720789636,-0.25298843271712596,120,0.2142761314361943,-0.05253330160747177,0.3221018720789636,-0.05253330160747177,0.3221018720789636,-0.05253330160747177,1.5393455528526696,-0.25298843271712596,FAVORABLE,2,FAVORABLE,4,ADVERSE,24,ADVERSE,24,FAVORABLE,4,ADVERSE,24,ADVERSE,24,725.1683853149414,719.7431854248047,716.1263854980468
QQQ,2026-07-06T13:25:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,59.0,50-59,False,723.0,722.760009765625,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,13,9,15,20,1.356914847404299,25.55995027686744,-0.25,STOP,False,False,False,True,False,0.2393575246797335,-0.2836332621160813,110,0.2393575246797335,-0.018679750373679454,0.2393575246797335,-0.018679750373679454,0.2393575246797335,-0.15219098609152404,1.4576116604879368,-0.33621017252590424,FAVORABLE,3,ADVERSE,22,ADVERSE,22,ADVERSE,22,ADVERSE,22,ADVERSE,22,ADVERSE,22,724.5669097900391,719.1462097167969,715.5324096679688
QQQ,2026-07-06T13:30:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,76.0,70-79,False,722.5800170898438,722.260009765625,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,13,20,15,20,2.211868423177369,25.23316524610648,-0.24999999999999623,STOP,False,False,False,True,False,0.17029607788324477,-0.2602609471341888,90,0.17029607788324477,-0.01661383927741461,0.17029607788324477,-0.01661383927741461,0.17029607788324477,-0.22152349075185482,1.3893935762750995,-0.4056700684192718,FAVORABLE,2,ADVERSE,18,ADVERSE,18,ADVERSE,18,ADVERSE,18,ADVERSE,18,ADVERSE,18,724.065659790039,718.6487097167968,715.0374096679686
QQQ,2026-07-06T13:35:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,52.0,50-59,False,721.9199829101562,722.02001953125,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,13,12,15,4,1.6203717244428693,25.847370466025183,-0.2499999999999956,STOP,False,False,False,True,False,0.13711395911400376,-0.2548358453422168,50,0.13711395911400376,-0.042934759453762336,0.13711395911400376,-0.15234696492925867,0.13711395911400376,-0.2548358453422168,1.3566166699465814,-0.4390436309805187,ADVERSE,6,ADVERSE,10,ADVERSE,10,ADVERSE,10,ADVERSE,10,ADVERSE,10,ADVERSE,10,723.8250695800781,718.4099194335937,714.7998193359374
QQQ,2026-07-06T13:40:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,58.0,50-59,False,721.8099975585938,721.5999755859375,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,13,12,15,4,1.8842840651901207,23.564369089205073,-0.24999999999999498,STOP,False,False,False,True,False,0.07205633504512593,-0.29517807024355025,35,0.07205633504512593,-0.10116983489549844,0.07205633504512593,-0.21064572930670455,0.07205633504512593,-0.3131942685821015,1.2991962745546826,-0.497509281725468,ADVERSE,5,ADVERSE,7,ADVERSE,7,ADVERSE,7,ADVERSE,7,ADVERSE,7,ADVERSE,7,723.4039755249023,717.9919757080078,714.383975830078
QQQ,2026-07-06T13:45:00-04:00,2026-07-06,13:00-14:00,Bullish,directional score candidate,44.0,below 50,False,726.0800170898438,721.9199829101562,opening gap continuation,normal,mixed/neutral,gap continuation,non-aligned,extended,25,7,12,15,4,1.5874539595141282,29.097384648096963,-0.24999999999999434,STOP,False,False,False,True,False,0.4529614927776501,-1.3429476332178638,135,0.056797732351804034,-0.11029818640393503,0.25071996917129336,-0.11029818640393503,0.279744472768159,-0.11029818640393503,0.4529614927776501,-1.3429476332178638,FAVORABLE,4,FAVORABLE,6,FAVORABLE,17,ADVERSE,27,FAVORABLE,6,FAVORABLE,18,ADVERSE,27,720.1151829528809,725.529582824707,729.1391827392576
QQQ,2026-07-06T13:50:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,41.0,below 50,False,721.030029296875,721.52001953125,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,7,5,15,4,1.0718364951982435,27.47284736303226,-0.2499999999999918,STOP,False,False,False,True,False,0.054925886850473685,-0.30629239351331455,25,0.054925886850473685,-0.22175068502977316,0.054925886850473685,-0.30629239351331455,0.054925886850473685,-0.33533298639144116,1.2882586336760569,-0.5086460265566197,ADVERSE,3,ADVERSE,5,ADVERSE,5,ADVERSE,5,ADVERSE,5,ADVERSE,5,ADVERSE,5,723.3238195800781,717.9124194335938,714.3048193359375
QQQ,2026-07-06T13:55:00-04:00,2026-07-06,13:00-14:00,Bearish,directional score candidate,37.0,below 50,False,721.030029296875,721.3599853515625,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,7,0,12,4,0.8741007448768865,22.013331944589112,-0.24999999999999434,STOP,False,False,False,True,False,0.0,-0.32854540940920884,20,0.0,-0.24398494529291648,0.0,-0.34656760158128236,0.0,-0.3632021695673371,1.2663593699576994,-0.5309439347369885,ADVERSE,2,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,ADVERSE,4,723.1633853149414,717.7531854248047,714.1463854980468
QQQ,2026-07-06T14:00:00-04:00,2026-07-06,14:00-15:00,Bearish,directional score candidate,37.0,below 50,False,721.030029296875,722.0599975585938,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,0,15,4,0.9328263827583484,34.79021725212344,-0.2499999999999893,STOP,False,False,False,True,False,0.0,-0.2602992283075453,45,0.0,-0.23128035285194348,0.0,-0.24928507313170806,0.0,-0.2880332598746381,1.362078221464991,-0.43348265980605116,ADVERSE,3,ADVERSE,9,ADVERSE,9,ADVERSE,9,ADVERSE,9,ADVERSE,9,ADVERSE,9,723.8651475524902,718.4496975708008,714.8393975830079
QQQ,2026-07-06T14:05:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,62.0,60-69,False,725.0,722.97998046875,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,14,15,8,1.3533784473971513,45.326805152825976,-0.24999999999999808,STOP,False,False,False,True,False,0.30568231933937706,-1.4875937333478313,115,0.10373731227159724,-0.05532150124640111,0.12171912177180089,-0.05532150124640111,0.1604180019356194,-0.05532150124640111,0.30568231933937706,-1.4875937333478313,FAVORABLE,11,FAVORABLE,14,ADVERSE,23,ADVERSE,23,FAVORABLE,14,ADVERSE,23,ADVERSE,23,721.1725305175781,726.5948803710937,730.2097802734374
QQQ,2026-07-06T14:10:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,51.0,50-59,False,724.9000244140625,722.6500244140625,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,17,11,4,1.988858316351179,41.73011021580068,-0.24999999999999306,STOP,False,False,False,True,False,0.35148106850244826,-1.442613779274112,110,0.16743387485263808,0.0,0.16743387485263808,-0.0027702941359798875,0.2594616946868968,-0.0027702941359798875,0.35148106850244826,-1.442613779274112,FAVORABLE,3,FAVORABLE,12,FAVORABLE,14,ADVERSE,22,FAVORABLE,12,ADVERSE,22,ADVERSE,22,720.8433993530274,726.2632745361327,729.8765246582029
QQQ,2026-07-06T14:15:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,61.0,60-69,False,724.7449951171875,723.4600219726562,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,20,0,15,8,0.661041835055195,41.73011021580068,-0.24999999999999498,STOP,False,False,False,True,False,0.23912592488979106,-1.5529602252359684,105,0.05528479345903193,-0.11058646004287967,0.0662776342765382,-0.11472881218516331,0.18659988733814561,-0.11472881218516331,0.23912592488979106,-1.5529602252359684,FAVORABLE,12,ADVERSE,21,ADVERSE,21,ADVERSE,21,ADVERSE,21,ADVERSE,21,ADVERSE,21,721.6513719177246,727.0773220825195,730.6946221923827
QQQ,2026-07-06T14:20:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,50.0,50-59,False,724.7449951171875,723.6300048828125,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,20,0,8,4,0.5398610192780955,45.06160048225454,-0.24999999999999808,STOP,False,False,False,True,False,0.21557944641148238,-1.5760857371747563,100,0.03178149982700675,-0.1381921690991716,0.0427717583924499,-0.1381921690991716,0.21557944641148238,-0.1381921690991716,0.21557944641148238,-1.5760857371747563,FAVORABLE,11,ADVERSE,20,ADVERSE,20,ADVERSE,20,ADVERSE,20,ADVERSE,20,ADVERSE,20,721.8209298706055,727.2481549072265,730.8663049316406
QQQ,2026-07-06T14:25:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,63.0,60-69,False,724.7449951171875,723.1500244140625,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,20,10,11,4,1.0030564371846213,44.51236532127505,-0.24999999999999684,STOP,False,False,False,True,False,0.2820961015657376,-1.5107582741184444,95,0.04908808086366664,-0.07191032478652677,0.11476955357361397,-0.07191032478652677,0.2820961015657376,-0.07191032478652677,0.2820961015657376,-1.5107582741184444,FAVORABLE,9,FAVORABLE,11,ADVERSE,19,ADVERSE,19,FAVORABLE,11,ADVERSE,19,ADVERSE,19,721.3421493530274,726.7657745361328,730.381524658203
QQQ,2026-07-06T14:30:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,41.0,below 50,False,724.7449951171875,722.6799926757812,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,0,15,4,0.4892346495661308,44.78529904608558,-0.2500000000000013,STOP,False,False,False,True,False,0.3473196699871938,-1.4467007798476892,90,0.17428481446006547,-0.006917002473482923,0.20199505269632612,-0.006917002473482923,0.3473196699871938,-0.006917002473482923,0.3473196699871938,-1.4467007798476892,FAVORABLE,3,FAVORABLE,8,ADVERSE,18,ADVERSE,18,FAVORABLE,8,ADVERSE,18,ADVERSE,18,720.8732926940918,726.2933926391601,729.9067926025389
QQQ,2026-07-06T14:35:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,38.0,below 50,False,724.7000122070312,722.8699951171875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,12,4,0.48112264550694256,50.90004595129164,-0.2499999999999912,STOP,False,False,False,True,False,0.32094392351181267,-1.4726049778182162,85,0.14795454925409732,0.0,0.17565750400514984,0.0,0.32094392351181267,0.0,0.32094392351181267,-1.4726049778182162,FAVORABLE,4,FAVORABLE,8,ADVERSE,17,ADVERSE,17,FAVORABLE,8,ADVERSE,17,ADVERSE,17,721.0628201293946,726.4843450927733,730.0986950683591
QQQ,2026-07-06T14:40:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,70.0,70-79,False,724.7000122070312,723.3580932617188,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,14,7,4,1.3680805699770902,59.00351312668275,-0.24999999999998868,STOP,False,False,False,True,False,0.25325066474713454,-1.539088009035819,80,0.08597224705499279,-0.013559466190732497,0.16132136533952374,-0.013559466190732497,0.25325066474713454,-0.013559466190732497,0.25325066474713454,-1.539088009035819,FAVORABLE,6,FAVORABLE,8,ADVERSE,16,ADVERSE,16,FAVORABLE,8,ADVERSE,16,ADVERSE,16,721.5496980285645,726.9748837280273,730.5916741943358
QQQ,2026-07-06T14:45:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,53.0,50-59,False,724.7000122070312,723.5900268554688,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.7626439256924176,62.88998687098488,-0.24999999999998868,STOP,False,False,False,True,False,0.22111631262948322,-1.5706478596617428,75,0.07597446508940854,-0.03454995103877177,0.1685997122468189,-0.03454995103877177,0.22111631262948322,-0.03454995103877177,0.22111631262948322,-1.5706478596617428,FAVORABLE,6,ADVERSE,15,ADVERSE,15,ADVERSE,15,ADVERSE,15,ADVERSE,15,ADVERSE,15,721.7810517883302,727.207976989746,730.8259271240233
QQQ,2026-07-06T14:50:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,63.0,60-69,False,724.7000122070312,723.6500244140625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,14,0,4,1.287774383931544,67.88879420536855,-0.2500000000000006,STOP,False,False,False,True,False,0.212807016567251,-1.5788086012124205,70,0.067677202684619,-0.030405821993775114,0.212807016567251,-0.030405821993775114,0.212807016567251,-0.07876836937582962,0.212807016567251,-1.5788086012124205,FAVORABLE,5,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,721.8408993530273,727.2682745361327,730.8865246582029
QQQ,2026-07-06T14:55:00-04:00,2026-07-06,14:00-15:00,Bullish,directional score candidate,53.0,50-59,False,724.5900268554688,723.6799926757812,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,20,0,4,4,0.6878224704856065,66.17673458396912,-0.24999999999999306,STOP,False,False,False,True,False,0.20865711100313716,-1.5828843143071054,65,0.11676870258037325,-0.03454565588798909,0.20865711100313716,-0.03454565588798909,0.20865711100313716,-0.20312440830232642,0.20865711100313716,-1.5828843143071054,FAVORABLE,4,ADVERSE,13,ADVERSE,13,ADVERSE,13,ADVERSE,13,ADVERSE,13,ADVERSE,13,721.8707926940918,727.29839263916,730.9167926025389
QQQ,2026-07-07T09:45:00-04:00,2026-07-07,09:30-10:00,Bearish,directional score candidate,57.0,50-59,False,711.6300048828125,712.22998046875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,13,0,15,4,0.904640899974871,16.436155543298398,0.500000000000007,TARGET_1,True,False,False,False,False,0.6135651737534853,-0.07722910340884395,25,0.31309837129888174,-0.07722910340884395,0.7020204340049374,-0.07722910340884395,1.0291557861497675,-0.07722910340884395,1.0291557861497675,-0.23024761988335768,FAVORABLE,1,FAVORABLE,2,FAVORABLE,5,FAVORABLE,5,FAVORABLE,2,FAVORABLE,5,FAVORABLE,5,714.0105554199218,708.6688305664062,705.1076806640624
QQQ,2026-07-07T09:50:00-04:00,2026-07-07,09:30-10:00,Bearish,directional score candidate,78.0,70-79,False,711.6300048828125,710.7899780273438,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,13,5,15,20,1.0895207949689243,14.776877827474394,0.5000000000000083,TARGET_1,True,False,False,False,False,0.5008508376094181,-0.17375686558586204,25,0.13926310086837215,-0.17375686558586204,0.558529358298335,-0.17375686558586204,0.828648939258773,-0.17375686558586204,0.828648939258773,-0.4333059152126605,ADVERSE,2,FAVORABLE,4,FAVORABLE,4,FAVORABLE,5,FAVORABLE,4,FAVORABLE,4,FAVORABLE,5,712.5669529724121,707.236028137207,703.6820782470702
QQQ,2026-07-07T09:55:00-04:00,2026-07-07,09:30-10:00,Bearish,directional score candidate,57.0,50-59,False,710.5599975585938,711.1727905273438,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,9,12,4,1.1111929395240194,14.136164525948473,0.5000000000000032,TARGET_1,True,False,False,False,False,0.5544095768442021,-0.11983499623021399,20,0.4658228239194532,-0.11983499623021399,0.7161091517187607,-0.11983499623021399,0.8820312302204241,-0.11983499623021399,0.8820312302204241,-0.3792443349149127,FAVORABLE,1,FAVORABLE,3,FAVORABLE,3,FAVORABLE,4,FAVORABLE,3,FAVORABLE,3,FAVORABLE,4,712.9507225036621,707.616926574707,704.0610626220703
QQQ,2026-07-07T10:00:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,44.0,below 50,False,710.0,710.52001953125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,12,4,0.7053855775406547,12.11419532508124,0.5000000000000064,TARGET_1,True,False,False,False,False,0.5207470733157177,-0.10133010799611036,20,0.46304663796391426,-0.10133010799611036,0.6248947699370165,-0.10133010799611036,0.7909692848479017,-0.10133010799611036,0.7909692848479017,-0.47146504300258735,FAVORABLE,2,FAVORABLE,2,FAVORABLE,2,FAVORABLE,4,FAVORABLE,2,FAVORABLE,3,FAVORABLE,4,712.296319580078,706.9674194335937,703.4148193359374
QQQ,2026-07-07T10:05:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,53.0,50-59,False,710.0,710.47998046875,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,5,12,4,0.9926640563760889,12.273881435187121,0.49999999999999617,TARGET_1,True,False,False,False,False,0.5151409251695631,0.0,15,0.5151409251695631,0.0,0.6741890213688342,0.0,0.785378365060482,0.0,0.785378365060482,-0.4771271072111654,FAVORABLE,1,FAVORABLE,1,FAVORABLE,1,FAVORABLE,3,FAVORABLE,1,FAVORABLE,2,FAVORABLE,3,712.2561804199219,706.9275805664063,703.3751806640626
QQQ,2026-07-07T10:10:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,81.0,80-84,False,709.8001098632812,708.0899047851562,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,14,15,20,1.200912517649432,11.018883405946994,-0.24999999999999037,STOP,False,False,False,True,False,0.45049086980863,-0.30647308566377435,110,0.28384639884427193,-0.12005504534172545,0.45049086980863,-0.12005504534172545,0.45049086980863,-0.12005504534172545,0.45049086980863,-0.8162760438552599,FAVORABLE,2,FAVORABLE,3,FAVORABLE,6,ADVERSE,22,FAVORABLE,3,FAVORABLE,6,ADVERSE,22,709.8601295471191,704.5494552612305,701.0090057373047
QQQ,2026-07-07T10:15:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,53.0,50-59,False,707.8599853515625,708.6312255859375,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,5,12,4,1.0908856700382192,13.573965522219979,0.5000000000000026,TARGET_1,True,False,False,False,False,0.5265363756430329,-0.043573701570014126,25,0.3600192037803954,-0.043573701570014126,0.5265363756430329,-0.043573701570014126,0.5265363756430329,-0.043573701570014126,0.5265363756430329,-0.7392628594098265,FAVORABLE,1,FAVORABLE,1,FAVORABLE,2,FAVORABLE,5,FAVORABLE,1,FAVORABLE,4,FAVORABLE,5,710.4028036499024,705.0880694580078,701.5449133300781
QQQ,2026-07-07T10:20:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,63.0,60-69,False,707.22998046875,706.8599853515625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,11,20,0.9608182564377168,10.572591232724477,-0.24999999999999484,STOP,False,False,False,True,False,0.2772771097695108,-0.29284545272275037,85,0.16551833947346017,-0.1273271132492902,0.2772771097695108,-0.1273271132492902,0.2772771097695108,-0.23201407385110723,0.2772771097695108,-0.9916939479642599,FAVORABLE,3,FAVORABLE,4,ADVERSE,17,ADVERSE,17,FAVORABLE,4,ADVERSE,17,ADVERSE,17,708.6271353149414,703.3256854248046,699.7913854980468
QQQ,2026-07-07T10:25:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,53.0,50-59,False,706.8200073242188,707.219970703125,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,5,12,4,1.0613090533743859,11.997059360142515,-0.2499999999999878,STOP,False,False,False,True,False,0.328037440282687,-0.25523228779058627,85,0.328037440282687,-0.07636083324444132,0.328037440282687,-0.07636083324444132,0.328037440282687,-0.1809945066458435,0.328037440282687,-0.940287692546154,FAVORABLE,2,FAVORABLE,3,ADVERSE,17,ADVERSE,17,FAVORABLE,3,ADVERSE,17,ADVERSE,17,708.9880206298827,703.6838708496093,700.1477709960936
QQQ,2026-07-07T10:30:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,44.0,below 50,False,706.0800170898438,706.6500244140625,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,12,4,0.8407956925630607,12.459942819245285,-0.24999999999999806,STOP,False,False,False,True,False,0.24764734161738106,-0.2617951633797021,40,0.24764734161738106,-0.03678606403279945,0.24764734161738106,-0.15566058840082456,0.24764734161738106,-0.2617951633797021,0.24764734161738106,-1.0217007547405135,FAVORABLE,2,ADVERSE,8,ADVERSE,8,ADVERSE,8,ADVERSE,8,ADVERSE,8,ADVERSE,8,708.4166494750976,703.1167742919922,699.5835241699219
QQQ,2026-07-07T10:35:00-04:00,2026-07-07,10:00-11:00,Bearish,directional score candidate,48.0,below 50,False,706.0800170898438,706.0499877929688,opening gap continuation,normal,mixed/neutral,gap continuation,aligned,extended,25,7,0,12,4,0.9706939808320143,12.37233780571826,-0.24999999999999295,STOP,False,False,False,True,False,0.16287279920518144,-0.27052393070043773,30,0.16287279920518144,-0.2039519108140675,0.16287279920518144,-0.27052393070043773,0.16287279920518144,-0.3470026555328904,0.16287279920518144,-1.10755405270246,FAVORABLE,1,ADVERSE,6,ADVERSE,6,ADVERSE,6,ADVERSE,6,ADVERSE,6,ADVERSE,6,707.8151127624511,702.5197378540039,698.989487915039
